benchmark,experiment,theorem_name,proof_found,is_timeout,is_inference_exhausted,proof_time_in_secs,inferences_taken,possible_failed_paths,num_of_backtracks,longest_success_path,attempt_idx,proof_steps,proof_file,results_json
CoreEval 250,E3,mixed_nat_prop_215,False,True,False,172.6308786869049,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_intro_true_right_022,False,True,False,159.57081532478333,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_project_028,False,True,False,493.70106053352356,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_swap_nested_057,False,True,False,378.83541774749756,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_dup_intro_023,True,False,False,100.21278285980225,-1,-1,-1,-1,0,"exact ⟨hp, hp⟩",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_zero_ne_succ_135,True,False,False,79.86674571037292,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,forall_id_195,True,False,False,92.13726758956909,-1,-1,-1,-1,0,apply h,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_mul_one_129,True,False,False,110.04379534721375,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_pred_209,False,True,False,162.63249444961548,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_intro_true_left_021,True,False,False,111.41121077537537,-1,-1,-1,-1,0,simpa using hp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,or_elim_046,False,True,False,148.11343455314636,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,exists_of_eq_193,True,False,False,85.98845028877258,-1,-1,-1,-1,0,cases m <;> simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,fun_comp_id_left_188,False,True,False,166.78612303733826,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_left_id_019,False,True,False,350.36209201812744,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_nat_108,False,True,False,146.39172649383545,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,and_project_030,False,True,False,134.46441292762756,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_le_trans_145,False,True,False,143.8895287513733,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,nat_one_mul_128,False,True,False,654.5457010269165,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,iff_trans_068,False,True,False,161.62564301490784,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,bool_false_or_164,False,False,False,17.989392042160034,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_subst_nat_109,True,False,False,110.30565094947815,-1,-1,-1,-1,0,simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,eq_cast_201,True,False,False,54.55036020278931,-1,-1,-1,-1,0,rw [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,imp_forall_224,True,False,False,97.28548669815063,-1,-1,-1,-1,0,simp [hp],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E3,prod_eta_183,False,True,False,209.75391793251038,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E3/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,or_case_left_053,False,True,False,128.02682876586914,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,eq_list_cons_118,True,False,False,113.27275371551514,-1,-1,-1,-1,0,simp [*],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,eq_list_nil_117,True,False,False,54.297547578811646,-1,-1,-1,-1,0,rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,hardish_exists_240,False,True,False,352.4038643836975,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,prop_and_intro,False,False,False,77.38132095336914,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,list_append_assoc_174,True,False,False,87.80430316925049,-1,-1,-1,-1,0,induction xs <;> simp [*],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,not_true_to_false_098,True,False,False,88.43970894813538,-1,-1,-1,-1,0,simp at h,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,false_imp_090,True,False,False,75.90035820007324,-1,-1,-1,-1,0,simpa [*] using Prop.zero _,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,nat_add_zero_127,True,False,False,92.02488923072815,-1,-1,-1,-1,0,"simp [Nat.add_zero, Nat.add_zero, Nat.add_zero, Nat.add_zero]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,eq_subst_list_206,False,True,False,140.2692461013794,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,eq_subst_pair_right_208,True,False,False,98.06904625892639,-1,-1,-1,-1,0,"induction b <;> simp [*, Nat.add_comm]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,prop_imp_chain_009,False,False,False,109.84281039237976,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,iff_or_assoc_082,False,False,False,87.08689045906067,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,hardish_or_imp_230,False,True,False,274.57065415382385,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,exists_and_194,False,True,False,574.0035209655762,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,not_or_intro_096,True,False,False,85.4396550655365,-1,-1,-1,-1,0,"simp only [hq, not_or, not_false_iff] ; simp [hp, not_or]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,prop_imp_chain_010,True,False,False,77.15265274047852,-1,-1,-1,-1,0,exact fun h => hpr hp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,eq_if_false_124,True,False,False,90.56546378135681,-1,-1,-1,-1,0,rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,or_right_true_048,True,False,False,106.08551049232483,-1,-1,-1,-1,0,"simpa using (not_imp_not.1 (or_iff_of_imp_left fun x => ⟨x, hx⟩) hx).1",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,not_false_089,True,False,False,107.13454079627991,-1,-1,-1,-1,0,"rintro ⟨x, y⟩",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,prop_imp_self_002,True,False,False,84.48094940185547,-1,-1,-1,-1,0,exact hp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,prop_imp_chain_013,False,True,False,370.9885959625244,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,prop_imp_apply_007,False,True,False,211.02126264572144,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,hardish_nat_eq_231,False,True,False,269.92606687545776,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,mixed_and_eq_211,False,True,False,143.6264762878418,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,nat_mul_assoc_139,False,False,False,55.33053207397461,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,bool_and_true_161,True,False,False,108.19905543327332,-1,-1,-1,-1,0,cases b <;> rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,not_imp_false_097,True,False,False,113.69080805778503,-1,-1,-1,-1,0,exact fun H => (h H).elim,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,list_nil_append_172,False,True,False,125.12895631790161,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,bool_not_false_166,True,False,False,110.34061551094055,-1,-1,-1,-1,0,rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,nat_pred_succ_151,False,True,False,236.25337147712708,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,iff_imp_self_085,False,True,False,123.10258626937866,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,iff_true_intro_072,True,False,False,103.79194641113281,-1,-1,-1,-1,0,simp [hp],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,eq_list_nil_append_120,True,False,False,94.24837946891785,-1,-1,-1,-1,0,rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,or_elim_to_imp_064,False,True,False,246.24043536186218,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,or_and_distrib_051,False,True,False,1166.4728660583496,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,mixed_option_nat_218,False,True,False,166.3571217060089,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,sigma_exists_191,False,True,False,720.8974692821503,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,and_reorder_037,True,False,False,105.61328172683716,-1,-1,-1,-1,0,simp [*],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,eq_subst_nat_110,True,False,False,42.828471660614014,-1,-1,-1,-1,0,simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,fun_const_189,True,False,False,120.5738365650177,-1,-1,-1,-1,0,cases n <;> cases m <;> rfl,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,n_plus_succ,False,True,False,154.6583571434021,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,n_zero_plus,True,False,False,67.26682019233704,-1,-1,-1,-1,0,simp,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,nat_succ_pos_150,True,False,False,109.55335736274719,-1,-1,-1,-1,0,simp [Nat.succ_ne_zero],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,list_nil_ne_cons_178,True,False,False,63.863043546676636,-1,-1,-1,-1,0,cases xs <;> simp [*],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,prop_id,True,False,False,78.81905269622803,-1,-1,-1,-1,0,simp [hp],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,eq_option_some_116,True,False,False,81.61345934867859,-1,-1,-1,-1,0,cases n <;> simpa [*] using Nat.mul_eq_mul_ofNat_pos n,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,or_assoc_left_044,False,True,False,531.4907262325287,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,hardish_list_236,True,False,False,63.716341972351074,-1,-1,-1,-1,0,simp [h],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,nat_two_add_155,False,True,False,152.15376996994019,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,hardish_list_237,True,False,False,90.81593823432922,-1,-1,-1,-1,0,simp [hx] ; simp [hxs],/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,nat_zero_add_126,True,False,False,121.63904166221619,-1,-1,-1,-1,0,"induction n <;> simp [*, Nat.add_comm, Nat.add_comm]",/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,contradiction_to_false_093,False,True,False,156.18255829811096,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,iff_refl_066,False,True,False,230.25921654701233,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,or_comm_043,False,True,False,451.4756302833557,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
CoreEval 250,E4,nat_succ_ne_zero_134,False,True,False,150.58081793785095,-1,-1,-1,-1,0,,/fs/classhomes/adelaveg/multilingual-project/proof-wala/src/proof_wala/data/proofs/lean/lean4_proj/Lean4Proj/CoreEval.lean,runs/proof_search_core_eval/6848604/E4/proof_dumps/core_eval_250/20260517-003937/proof_results.json
